datetime,temp,pres,dewpt,wind_spd,wind_dir,precip,snow,clouds,rh,solar_rad,uv,vis,pod,timestamp_utc,timestamp_local,description
2022-01-01 00:00:00,10.0,1013.1,8.3,2.1,210,0.0,0.0,100,89,0,0.0,11,n,2022-01-01 00:00:00,2021-12-31 19:00:00,Overcast clouds
2022-01-01 01:00:00,10.6,1013.1,8.2,1.5,160,0.0,0.0,100,85,0,0.0,10,n,2022-01-01 01:00:00,2021-12-31 20:00:00,Overcast clouds
2022-01-01 02:00:00,10.0,1012.8,8.3,2.0,160,0.0,0.0,100,89,0,0.0,10,n,2022-01-01 02:00:00,2021-12-31 21:00:00,Overcast clouds
2022-01-01 03:00:00,10.0,1012.5,8.3,2.0,160,0.0,0.0,100,89,0,0.0,10,n,2022-01-01 03:00:00,2021-12-31 22:00:00,Overcast clouds
2022-01-01 04:00:00,10.0,1012.1,8.3,2.1,160,0.0,0.0,100,89,0,0.0,11,n,2022-01-01 04:00:00,2021-12-31 23:00:00,Overcast clouds
2022-01-01 05:00:00,10.0,1012.1,8.8,3.1,180,0.0,0.0,100,92,0,0.0,11,n,2022-01-01 05:00:00,2022-01-01 00:00:00,Overcast clouds
2022-01-01 06:00:00,10.0,1011.6,9.4,2.1,140,0.0,0.0,100,96,0,0.0,6,n,2022-01-01 06:00:00,2022-01-01 01:00:00,Overcast clouds
2022-01-01 07:00:00,10.0,1011.4,9.4,1.6,105,0.5,0.0,100,96,0,0.0,8,n,2022-01-01 07:00:00,2022-01-01 02:00:00,Overcast clouds
2022-01-01 08:00:00,10.0,1010.8,8.8,2.1,70,0.0,0.0,100,92,0,0.0,10,n,2022-01-01 08:00:00,2022-01-01 03:00:00,Overcast clouds
2022-01-01 09:00:00,10.0,1010.1,9.4,2.6,160,0.0,0.0,100,96,0,0.0,8,n,2022-01-01 09:00:00,2022-01-01 04:00:00,Overcast clouds
2022-01-01 10:00:00,10.0,1009.4,9.4,2.0,145,0.0,0.0,100,96,0,0.0,6,n,2022-01-01 10:00:00,2022-01-01 05:00:00,Overcast clouds
2022-01-01 11:00:00,9.4,1009.1,9.4,2.0,130,0.0,0.0,100,100,0,0.0,5,n,2022-01-01 11:00:00,2022-01-01 06:00:00,Fog
2022-01-01 12:00:00,10.0,1009.3,10.0,1.6,115,0.25,0.0,100,100,0,0.0,6,n,2022-01-01 12:00:00,2022-01-01 07:00:00,Fog
2022-01-01 13:00:00,10.0,1008.7,9.4,1.5,100,0.5,0.0,100,96,43,0.4,5,d,2022-01-01 13:00:00,2022-01-01 08:00:00,Overcast clouds
2022-01-01 14:00:00,10.6,1009.4,10.0,4.6,200,3.0,0.0,100,96,59,0.4,11,d,2022-01-01 14:00:00,2022-01-01 09:00:00,Light rain
2022-01-01 15:00:00,11.1,1009.8,10.5,3.1,210,3.0,0.0,100,96,78,0.6,6,d,2022-01-01 15:00:00,2022-01-01 10:00:00,Light rain
2022-01-01 16:00:00,11.7,1007.7,11.7,4.1,220,3.0,0.0,100,100,88,0.7,11,d,2022-01-01 16:00:00,2022-01-01 11:00:00,Light rain
2022-01-01 17:00:00,12.2,1007.4,11.6,4.6,220,3.0,0.0,100,96,92,0.7,13,d,2022-01-01 17:00:00,2022-01-01 12:00:00,Light rain
2022-01-01 18:00:00,12.8,1006.9,12.2,3.6,240,3.0,0.0,100,96,87,0.7,16,d,2022-01-01 18:00:00,2022-01-01 13:00:00,Light rain
2022-01-01 19:00:00,12.8,1006.0,12.2,2.1,240,0.25,0.0,100,96,101,0.6,16,d,2022-01-01 19:00:00,2022-01-01 14:00:00,Overcast clouds
2022-01-01 20:00:00,12.8,1005.0,12.2,2.6,200,0.5,0.0,100,96,78,0.4,16,d,2022-01-01 20:00:00,2022-01-01 15:00:00,Overcast clouds
2022-01-01 21:00:00,12.8,1004.7,12.2,2.6,200,0.25,0.0,100,96,41,0.4,16,d,2022-01-01 21:00:00,2022-01-01 16:00:00,Overcast clouds
2022-01-01 22:00:00,12.8,1005.0,12.2,2.1,180,0.75,0.0,100,96,0,0.0,13,n,2022-01-01 22:00:00,2022-01-01 17:00:00,Light rain
2022-01-01 23:00:00,12.8,1005.0,12.2,1.2,125,3.0,0.0,100,96,0,0.0,11,n,2022-01-01 23:00:00,2022-01-01 18:00:00,Light rain
2022-01-02 00:00:00,12.2,1004.7,12.2,1.5,70,3.0,0.0,100,100,0,0.0,4,n,2022-01-02 00:00:00,2022-01-01 19:00:00,Light rain
2022-01-02 01:00:00,12.2,1003.7,12.2,1.6,65,3.0,0.0,100,100,0,0.0,6,n,2022-01-02 01:00:00,2022-01-01 20:00:00,Light rain
2022-01-02 02:00:00,11.7,1002.7,11.7,3.1,60,3.0,0.0,100,100,0,0.0,5,n,2022-01-02 02:00:00,2022-01-01 21:00:00,Light rain
2022-01-02 03:00:00,11.7,1002.0,11.7,4.1,20,12.0,0.0,100,100,0,0.0,6,n,2022-01-02 03:00:00,2022-01-01 22:00:00,Heavy rain
2022-01-02 04:00:00,11.7,1001.0,11.7,3.1,50,12.0,0.0,100,100,0,0.0,8,n,2022-01-02 04:00:00,2022-01-01 23:00:00,Heavy rain
2022-01-02 05:00:00,11.1,1000.3,11.1,3.6,20,3.0,0.0,100,100,0,0.0,14,n,2022-01-02 05:00:00,2022-01-02 00:00:00,Light rain
2022-01-02 06:00:00,11.1,999.3,11.1,2.8,120,1.25,0.0,100,100,0,0.0,14,n,2022-01-02 06:00:00,2022-01-02 01:00:00,Light rain
2022-01-02 07:00:00,11.1,999.3,11.1,1.2,220,2.0,0.0,100,100,0,0.0,14,n,2022-01-02 07:00:00,2022-01-02 02:00:00,Light rain
2022-01-02 08:00:00,11.7,999.9,11.7,1.5,320,0.75,0.0,100,100,0,0.0,13,n,2022-01-02 08:00:00,2022-01-02 03:00:00,Light rain
2022-01-02 09:00:00,11.7,999.3,11.7,2.0,305,1.0,0.0,100,100,0,0.0,6,n,2022-01-02 09:00:00,2022-01-02 04:00:00,Light rain
2022-01-02 10:00:00,11.1,1000.3,11.1,2.6,290,1.75,0.0,100,100,0,0.0,6,n,2022-01-02 10:00:00,2022-01-02 05:00:00,Light rain
2022-01-02 11:00:00,11.1,1001.0,11.1,3.1,300,0.25,0.0,100,100,0,0.0,8,n,2022-01-02 11:00:00,2022-01-02 06:00:00,Fog
2022-01-02 12:00:00,11.1,999.9,11.1,1.2,255,0.5,0.0,100,100,0,0.0,10,n,2022-01-02 12:00:00,2022-01-02 07:00:00,Fog
2022-01-02 13:00:00,11.7,1000.6,11.1,2.1,210,0.0,0.0,100,96,41,0.4,6,d,2022-01-02 13:00:00,2022-01-02 08:00:00,Overcast clouds
2022-01-02 14:00:00,11.7,1000.6,11.7,3.1,210,0.0,0.0,100,100,78,0.4,8,d,2022-01-02 14:00:00,2022-01-02 09:00:00,Fog
2022-01-02 15:00:00,12.2,1002.0,12.2,4.6,240,0.0,0.0,100,100,101,0.6,11,d,2022-01-02 15:00:00,2022-01-02 10:00:00,Fog
2022-01-02 16:00:00,12.2,1002.3,11.6,5.7,240,0.0,0.0,100,96,115,0.7,13,d,2022-01-02 16:00:00,2022-01-02 11:00:00,Overcast clouds
2022-01-02 17:00:00,13.3,1001.6,12.2,6.2,250,0.0,0.0,87,93,174,0.7,16,d,2022-01-02 17:00:00,2022-01-02 12:00:00,Overcast clouds
2022-01-02 18:00:00,14.4,1001.6,11.6,7.2,250,0.0,0.0,87,83,163,0.7,16,d,2022-01-02 18:00:00,2022-01-02 13:00:00,Overcast clouds
2022-01-02 19:00:00,14.4,1002.3,11.0,4.1,280,0.0,0.0,87,80,131,0.6,16,d,2022-01-02 19:00:00,2022-01-02 14:00:00,Overcast clouds
2022-01-02 20:00:00,14.4,1003.0,9.2,8.8,270,0.0,0.0,87,71,88,0.5,16,d,2022-01-02 20:00:00,2022-01-02 15:00:00,Overcast clouds
2022-01-02 21:00:00,13.9,1004.0,8.1,5.7,270,0.0,0.0,100,68,45,0.4,16,d,2022-01-02 21:00:00,2022-01-02 16:00:00,Overcast clouds
2022-01-02 22:00:00,11.7,1006.0,6.6,5.1,310,0.0,0.0,87,71,0,0.0,16,n,2022-01-02 22:00:00,2022-01-02 17:00:00,Overcast clouds
2022-01-02 23:00:00,8.9,1008.4,3.7,8.2,300,0.0,0.0,100,70,0,0.0,16,n,2022-01-02 23:00:00,2022-01-02 18:00:00,Overcast clouds
2022-01-03 00:00:00,6.7,1010.3,1.0,5.1,310,0.0,0.0,100,67,0,0.0,16,n,2022-01-03 00:00:00,2022-01-02 19:00:00,Overcast clouds
2022-01-03 01:00:00,5.0,1012.1,-0.6,8.2,340,0.0,0.0,100,67,0,0.0,16,n,2022-01-03 01:00:00,2022-01-02 20:00:00,Overcast clouds
2022-01-03 02:00:00,3.3,1012.8,-2.8,8.2,320,0.0,0.0,100,64,0,0.0,16,n,2022-01-03 02:00:00,2022-01-02 21:00:00,Overcast clouds
2022-01-03 03:00:00,2.8,1013.5,-2.9,5.1,330,0.0,0.0,87,66,0,0.0,16,n,2022-01-03 03:00:00,2022-01-02 22:00:00,Overcast clouds
2022-01-03 04:00:00,2.8,1014.5,-3.3,7.7,340,0.0,0.0,87,64,0,0.0,16,n,2022-01-03 04:00:00,2022-01-02 23:00:00,Overcast clouds
2022-01-03 05:00:00,2.5,1015.45,-3.6,6.7,340,0.0,0.0,91,64,0,0.0,16,n,2022-01-03 05:00:00,2022-01-03 00:00:00,Overcast clouds
2022-01-03 06:00:00,2.2,1016.4,-3.9,5.7,340,0.0,0.0,95,64,0,0.0,16,n,2022-01-03 06:00:00,2022-01-03 01:00:00,Overcast clouds
2022-01-03 07:00:00,2.2,1018.2,-4.5,5.1,320,0.0,0.0,100,61,0,0.0,16,n,2022-01-03 07:00:00,2022-01-03 02:00:00,Overcast clouds
2022-01-03 08:00:00,1.7,1017.9,-4.6,7.2,360,0.0,0.0,100,63,0,0.0,16,n,2022-01-03 08:00:00,2022-01-03 03:00:00,Overcast clouds
2022-01-03 09:00:00,1.1,1016.9,-5.8,8.8,360,0.0,0.0,100,60,0,0.0,16,n,2022-01-03 09:00:00,2022-01-03 04:00:00,Overcast clouds
2022-01-03 10:00:00,0.6,1018.2,-5.6,6.2,360,0.25,1.75,100,63,0,0.0,16,n,2022-01-03 10:00:00,2022-01-03 05:00:00,Flurries
2022-01-03 11:00:00,0.0,1018.6,-6.0,7.2,20,0.0,0.0,100,64,0,0.0,16,n,2022-01-03 11:00:00,2022-01-03 06:00:00,Overcast clouds
2022-01-03 12:00:00,-0.6,1018.1,-5.8,7.2,20,0.0,0.0,100,68,0,0.0,16,n,2022-01-03 12:00:00,2022-01-03 07:00:00,Overcast clouds
2022-01-03 13:00:00,-1.1,1018.6,-6.8,8.2,10,0.5,8.5,100,65,43,0.4,16,d,2022-01-03 13:00:00,2022-01-03 08:00:00,Light snow
2022-01-03 14:00:00,-1.1,1019.6,-10.7,9.3,10,1.0,17.0,100,48,86,0.4,16,d,2022-01-03 14:00:00,2022-01-03 09:00:00,Light snow
2022-01-03 15:00:00,-1.7,1019.9,-10.7,7.7,10,1.0,17.0,100,50,113,0.6,16,d,2022-01-03 15:00:00,2022-01-03 10:00:00,Light snow
2022-01-03 16:00:00,-2.2,1019.9,-13.3,7.7,10,1.0,20.0,100,42,129,0.7,16,d,2022-01-03 16:00:00,2022-01-03 11:00:00,Light snow
2022-01-03 17:00:00,-2.2,1017.9,-13.9,8.8,20,1.0,20.0,100,40,135,0.7,16,d,2022-01-03 17:00:00,2022-01-03 12:00:00,Light snow
2022-01-03 18:00:00,-2.2,1016.0,-13.9,8.8,10,2.0,40.0,100,40,112,0.7,16,d,2022-01-03 18:00:00,2022-01-03 13:00:00,Snow
2022-01-03 19:00:00,-2.2,1015.2,-13.3,9.8,10,1.0,20.0,100,42,114,0.6,16,d,2022-01-03 19:00:00,2022-01-03 14:00:00,Light snow
2022-01-03 20:00:00,-2.2,1016.2,-12.8,7.7,10,1.0,20.0,100,44,87,0.4,16,d,2022-01-03 20:00:00,2022-01-03 15:00:00,Light snow
2022-01-03 21:00:00,-2.2,1016.5,-14.6,9.8,360,0.0,0.0,100,38,45,0.4,16,d,2022-01-03 21:00:00,2022-01-03 16:00:00,Overcast clouds
2022-01-03 22:00:00,-2.2,1017.5,-15.2,10.3,360,0.0,0.0,87,36,0,0.0,16,n,2022-01-03 22:00:00,2022-01-03 17:00:00,Overcast clouds
2022-01-03 23:00:00,-2.8,1018.9,-14.5,8.2,360,0.0,0.0,87,40,0,0.0,16,n,2022-01-03 23:00:00,2022-01-03 18:00:00,Overcast clouds
2022-01-04 00:00:00,-3.3,1020.1,-14.1,7.2,360,0.0,0.0,87,43,0,0.0,16,n,2022-01-04 00:00:00,2022-01-03 19:00:00,Overcast clouds
2022-01-04 01:00:00,-3.9,1021.3,-13.3,7.2,350,0.0,0.0,87,48,0,0.0,16,n,2022-01-04 01:00:00,2022-01-03 20:00:00,Overcast clouds
2022-01-04 02:00:00,-4.4,1021.9,-13.0,7.2,360,0.0,0.0,25,51,0,0.0,16,n,2022-01-04 02:00:00,2022-01-03 21:00:00,Scattered clouds
2022-01-04 03:00:00,-4.4,1022.6,-13.0,6.2,340,0.0,0.0,25,51,0,0.0,16,n,2022-01-04 03:00:00,2022-01-03 22:00:00,Scattered clouds
2022-01-04 04:00:00,-5.0,1023.0,-12.8,6.2,350,0.0,0.0,0,54,0,0.0,16,n,2022-01-04 04:00:00,2022-01-03 23:00:00,Clear Sky
2022-01-04 05:00:00,-5.5,1023.9,-14.0,6.2,340,0.0,0.0,0,51,0,0.0,16,n,2022-01-04 05:00:00,2022-01-04 00:00:00,Clear Sky
2022-01-04 06:00:00,-6.1,1024.8,-15.0,6.2,330,0.0,0.0,0,49,0,0.0,16,n,2022-01-04 06:00:00,2022-01-04 01:00:00,Clear Sky
2022-01-04 07:00:00,-6.7,1025.3,-15.1,5.1,320,0.0,0.0,0,51,0,0.0,16,n,2022-01-04 07:00:00,2022-01-04 02:00:00,Clear Sky
2022-01-04 08:00:00,-6.7,1026.0,-15.1,5.7,330,0.0,0.0,0,51,0,0.0,16,n,2022-01-04 08:00:00,2022-01-04 03:00:00,Clear Sky
2022-01-04 09:00:00,-7.2,1027.0,-15.1,5.7,300,0.0,0.0,0,53,0,0.0,16,n,2022-01-04 09:00:00,2022-01-04 04:00:00,Clear Sky
2022-01-04 10:00:00,-7.2,1027.7,-14.5,4.1,310,0.0,0.0,0,56,0,0.0,16,n,2022-01-04 10:00:00,2022-01-04 05:00:00,Clear Sky
2022-01-04 11:00:00,-7.8,1028.4,-14.0,4.6,330,0.0,0.0,0,61,0,0.0,16,n,2022-01-04 11:00:00,2022-01-04 06:00:00,Clear Sky
2022-01-04 12:00:00,-7.2,1029.2,-13.4,5.1,330,0.0,0.0,12,61,0,0.0,16,n,2022-01-04 12:00:00,2022-01-04 07:00:00,Few clouds
2022-01-04 13:00:00,-6.7,1029.7,-13.3,3.1,340,0.0,0.0,25,59,58,1.3,16,d,2022-01-04 13:00:00,2022-01-04 08:00:00,Scattered clouds
2022-01-04 14:00:00,-5.6,1030.1,-13.0,3.1,310,0.0,0.0,25,56,197,1.4,16,d,2022-01-04 14:00:00,2022-01-04 09:00:00,Scattered clouds
2022-01-04 15:00:00,-3.9,1030.1,-13.3,1.2,295,0.0,0.0,25,48,319,1.8,16,d,2022-01-04 15:00:00,2022-01-04 10:00:00,Scattered clouds
2022-01-04 16:00:00,-2.8,1030.1,-13.3,1.2,280,0.0,0.0,25,44,400,2.2,16,d,2022-01-04 16:00:00,2022-01-04 11:00:00,Scattered clouds
2022-01-04 17:00:00,-1.1,1028.7,-12.9,1.2,260,0.0,0.0,25,40,429,2.4,16,d,2022-01-04 17:00:00,2022-01-04 12:00:00,Scattered clouds
2022-01-04 18:00:00,0.6,1027.5,-11.7,2.1,245,0.0,0.0,56,39,355,2.1,16,d,2022-01-04 18:00:00,2022-01-04 13:00:00,Broken clouds
2022-01-04 19:00:00,0.6,1027.4,-11.1,4.1,230,0.0,0.0,87,41,144,1.1,16,d,2022-01-04 19:00:00,2022-01-04 14:00:00,Overcast clouds
2022-01-04 20:00:00,1.1,1027.0,-11.9,3.1,220,0.0,0.0,87,37,90,0.7,16,d,2022-01-04 20:00:00,2022-01-04 15:00:00,Overcast clouds
2022-01-04 21:00:00,1.1,1027.4,-11.3,5.1,250,0.0,0.0,87,39,68,0.7,16,d,2022-01-04 21:00:00,2022-01-04 16:00:00,Overcast clouds
2022-01-04 22:00:00,0.6,1027.4,-11.1,4.1,250,0.0,0.0,87,41,0,0.0,16,n,2022-01-04 22:00:00,2022-01-04 17:00:00,Overcast clouds
2022-01-04 23:00:00,-1.1,1027.4,-10.2,3.1,210,0.0,0.0,87,50,0,0.0,16,n,2022-01-04 23:00:00,2022-01-04 18:00:00,Overcast clouds
2022-01-05 00:00:00,-1.7,1027.2,-9.5,3.1,210,0.0,0.0,87,55,0,0.0,16,n,2022-01-05 00:00:00,2022-01-04 19:00:00,Overcast clouds
2022-01-05 01:00:00,-0.6,1027.4,-9.0,2.6,200,0.0,0.0,87,53,0,0.0,16,n,2022-01-05 01:00:00,2022-01-04 20:00:00,Overcast clouds
2022-01-05 02:00:00,-1.1,1026.3,-9.0,3.6,190,0.0,0.0,87,55,0,0.0,16,n,2022-01-05 02:00:00,2022-01-04 21:00:00,Overcast clouds
2022-01-05 03:00:00,-1.1,1026.0,-8.3,2.1,170,0.0,0.0,87,58,0,0.0,16,n,2022-01-05 03:00:00,2022-01-04 22:00:00,Overcast clouds
2022-01-05 04:00:00,-1.7,1025.7,-8.4,2.6,170,0.0,0.0,87,60,0,0.0,16,n,2022-01-05 04:00:00,2022-01-04 23:00:00,Overcast clouds
2022-01-05 05:00:00,-2.0,1024.95,-7.9,2.4,175,0.0,0.0,87,64,0,0.0,16,n,2022-01-05 05:00:00,2022-01-05 00:00:00,Overcast clouds
2022-01-05 06:00:00,-2.2,1024.2,-7.3,2.1,180,0.0,0.0,87,68,0,0.0,16,n,2022-01-05 06:00:00,2022-01-05 01:00:00,Overcast clouds
2022-01-05 07:00:00,-2.8,1023.3,-6.8,3.1,210,0.0,0.0,87,74,0,0.0,16,n,2022-01-05 07:00:00,2022-01-05 02:00:00,Overcast clouds
2022-01-05 08:00:00,-3.3,1022.6,-7.3,2.1,220,0.0,0.0,87,74,0,0.0,16,n,2022-01-05 08:00:00,2022-01-05 03:00:00,Overcast clouds
2022-01-05 09:00:00,-2.2,1021.3,-6.2,2.6,230,0.0,0.0,87,74,0,0.0,16,n,2022-01-05 09:00:00,2022-01-05 04:00:00,Overcast clouds
2022-01-05 10:00:00,-1.7,1019.9,-5.7,2.6,230,2.0,34.0,87,74,0,0.0,16,n,2022-01-05 10:00:00,2022-01-05 05:00:00,Snow
2022-01-05 11:00:00,-1.1,1018.6,-3.9,1.5,210,1.0,0.0,100,81,0,0.0,11,n,2022-01-05 11:00:00,2022-01-05 06:00:00,Freezing rain
2022-01-05 12:00:00,-0.6,1016.5,-2.3,1.5,220,2.0,0.0,100,88,0,0.0,14,n,2022-01-05 12:00:00,2022-01-05 07:00:00,Freezing rain
2022-01-05 13:00:00,0.0,1015.8,-2.1,1.5,230,1.0,0.0,100,86,43,0.4,11,d,2022-01-05 13:00:00,2022-01-05 08:00:00,Freezing rain
2022-01-05 14:00:00,0.6,1015.8,-0.7,4.1,240,0.5,0.0,100,91,86,0.4,11,d,2022-01-05 14:00:00,2022-01-05 09:00:00,Freezing rain
2022-01-05 15:00:00,1.1,1014.5,0.1,1.5,210,3.0,6.0,100,93,89,0.6,8,d,2022-01-05 15:00:00,2022-01-05 10:00:00,Mix snow/rain
2022-01-05 16:00:00,1.7,1013.5,1.0,2.6,200,3.0,0.0,100,95,103,0.7,4,d,2022-01-05 16:00:00,2022-01-05 11:00:00,Light rain
2022-01-05 17:00:00,2.8,1011.4,2.8,2.1,190,3.0,0.0,100,100,108,0.7,10,d,2022-01-05 17:00:00,2022-01-05 12:00:00,Light rain
2022-01-05 18:00:00,4.4,1009.9,3.8,3.6,190,0.0,0.0,100,96,131,0.7,14,d,2022-01-05 18:00:00,2022-01-05 13:00:00,Overcast clouds
2022-01-05 19:00:00,6.1,1008.4,4.9,3.6,180,0.0,0.0,100,92,115,0.6,16,d,2022-01-05 19:00:00,2022-01-05 14:00:00,Overcast clouds
2022-01-05 20:00:00,7.2,1007.4,6.0,3.1,190,0.0,0.0,87,92,92,0.5,16,d,2022-01-05 20:00:00,2022-01-05 15:00:00,Overcast clouds
2022-01-05 21:00:00,7.2,1007.4,5.5,6.7,230,0.0,0.0,87,89,70,0.4,16,d,2022-01-05 21:00:00,2022-01-05 16:00:00,Overcast clouds
2022-01-05 22:00:00,6.1,1007.1,4.9,2.6,210,0.0,0.0,87,92,0,0.0,16,n,2022-01-05 22:00:00,2022-01-05 17:00:00,Overcast clouds
2022-01-05 23:00:00,6.7,1006.0,4.9,2.1,170,0.0,0.0,87,88,0,0.0,16,n,2022-01-05 23:00:00,2022-01-05 18:00:00,Overcast clouds
2022-01-06 00:00:00,5.6,1006.2,3.8,3.6,230,0.0,0.0,87,88,0,0.0,16,n,2022-01-06 00:00:00,2022-01-05 19:00:00,Overcast clouds
2022-01-06 01:00:00,4.4,1006.4,3.2,4.1,230,0.0,0.0,87,92,0,0.0,16,n,2022-01-06 01:00:00,2022-01-05 20:00:00,Overcast clouds
2022-01-06 02:00:00,3.9,1005.7,2.7,3.6,210,0.0,0.0,87,92,0,0.0,16,n,2022-01-06 02:00:00,2022-01-05 21:00:00,Overcast clouds
2022-01-06 03:00:00,2.8,1005.4,2.1,2.6,220,0.0,0.0,87,95,0,0.0,16,n,2022-01-06 03:00:00,2022-01-05 22:00:00,Overcast clouds
2022-01-06 04:00:00,1.7,1004.7,1.0,2.6,220,0.0,0.0,87,95,0,0.0,16,n,2022-01-06 04:00:00,2022-01-05 23:00:00,Overcast clouds
2022-01-06 05:00:00,2.3,1004.8,1.6,3.1,230,0.0,0.0,91,95,0,0.0,16,n,2022-01-06 05:00:00,2022-01-06 00:00:00,Overcast clouds
2022-01-06 06:00:00,2.8,1004.9,2.1,3.6,240,0.0,0.0,95,95,0,0.0,16,n,2022-01-06 06:00:00,2022-01-06 01:00:00,Overcast clouds
2022-01-06 07:00:00,2.2,1005.7,1.6,3.1,260,0.0,0.0,100,96,0,0.0,16,n,2022-01-06 07:00:00,2022-01-06 02:00:00,Overcast clouds
2022-01-06 08:00:00,0.6,1005.7,0.6,2.6,230,0.0,0.0,100,100,0,0.0,16,n,2022-01-06 08:00:00,2022-01-06 03:00:00,Fog
2022-01-06 09:00:00,0.6,1006.4,-0.7,2.1,200,0.0,0.0,87,91,0,0.0,16,n,2022-01-06 09:00:00,2022-01-06 04:00:00,Overcast clouds
2022-01-06 10:00:00,0.0,1007.4,0.0,3.6,230,0.0,0.0,87,100,0,0.0,16,n,2022-01-06 10:00:00,2022-01-06 05:00:00,Fog
2022-01-06 11:00:00,1.1,1008.4,-0.7,3.1,280,0.0,0.0,50,88,0,0.0,16,n,2022-01-06 11:00:00,2022-01-06 06:00:00,Broken clouds
2022-01-06 12:00:00,1.7,1009.6,-4.0,5.1,270,0.0,0.0,68,66,0,0.0,16,n,2022-01-06 12:00:00,2022-01-06 07:00:00,Broken clouds
2022-01-06 13:00:00,1.7,1010.1,-5.0,4.6,260,0.0,0.0,87,61,64,0.5,16,d,2022-01-06 13:00:00,2022-01-06 08:00:00,Overcast clouds
2022-01-06 14:00:00,1.7,1011.4,-7.3,6.2,260,0.0,0.0,87,51,88,0.7,16,d,2022-01-06 14:00:00,2022-01-06 09:00:00,Overcast clouds
2022-01-06 15:00:00,1.7,1012.5,-8.4,6.7,270,0.0,0.0,87,47,142,0.9,16,d,2022-01-06 15:00:00,2022-01-06 10:00:00,Overcast clouds
2022-01-06 16:00:00,1.7,1012.8,-10.1,8.2,270,0.0,0.0,87,41,179,0.8,16,d,2022-01-06 16:00:00,2022-01-06 11:00:00,Overcast clouds
2022-01-06 17:00:00,2.2,1012.5,-8.5,5.7,260,0.0,0.0,87,45,192,0.8,16,d,2022-01-06 17:00:00,2022-01-06 12:00:00,Overcast clouds
2022-01-06 18:00:00,2.8,1012.3,-10.8,7.2,260,0.0,0.0,87,36,181,2.0,16,d,2022-01-06 18:00:00,2022-01-06 13:00:00,Overcast clouds
2022-01-06 19:00:00,2.8,1012.1,-10.1,5.7,270,0.0,0.0,87,38,146,1.8,16,d,2022-01-06 19:00:00,2022-01-06 14:00:00,Overcast clouds
2022-01-06 20:00:00,2.8,1012.1,-10.8,5.7,280,0.0,0.0,87,36,93,0.5,16,d,2022-01-06 20:00:00,2022-01-06 15:00:00,Overcast clouds
2022-01-06 21:00:00,2.8,1012.1,-10.8,4.6,300,0.0,0.0,87,36,72,0.4,16,d,2022-01-06 21:00:00,2022-01-06 16:00:00,Overcast clouds
2022-01-06 22:00:00,1.1,1013.1,-10.1,4.6,270,0.0,0.0,87,43,0,0.0,16,n,2022-01-06 22:00:00,2022-01-06 17:00:00,Overcast clouds
2022-01-06 23:00:00,1.1,1013.8,-9.5,3.6,280,0.0,0.0,100,45,0,0.0,16,n,2022-01-06 23:00:00,2022-01-06 18:00:00,Overcast clouds
2022-01-07 00:00:00,0.6,1014.0,-9.4,3.6,270,0.0,0.0,100,47,0,0.0,16,n,2022-01-07 00:00:00,2022-01-06 19:00:00,Overcast clouds
2022-01-07 01:00:00,0.6,1013.5,-9.4,2.6,230,0.0,0.0,100,47,0,0.0,16,n,2022-01-07 01:00:00,2022-01-06 20:00:00,Overcast clouds
2022-01-07 02:00:00,0.6,1012.1,-9.4,0.0,250,0.0,0.0,100,47,0,0.0,16,n,2022-01-07 02:00:00,2022-01-06 21:00:00,Overcast clouds
2022-01-07 03:00:00,0.6,1012.8,-9.1,2.1,270,0.5,3.5,100,48,0,0.0,16,n,2022-01-07 03:00:00,2022-01-06 22:00:00,Flurries
2022-01-07 04:00:00,0.6,1012.5,-9.1,3.1,360,1.25,8.75,100,48,0,0.0,16,n,2022-01-07 04:00:00,2022-01-06 23:00:00,Flurries
2022-01-07 05:00:00,-0.5,1010.95,-6.9,4.1,185,1.5,22.5,100,62,0,0.0,16,n,2022-01-07 05:00:00,2022-01-07 00:00:00,Light snow
2022-01-07 06:00:00,-1.7,1009.4,-4.5,5.1,10,0.5,8.5,100,81,0,0.0,16,n,2022-01-07 06:00:00,2022-01-07 01:00:00,Light snow
2022-01-07 07:00:00,-2.2,1008.1,-3.3,4.6,30,1.0,20.0,100,92,0,0.0,2,n,2022-01-07 07:00:00,2022-01-07 02:00:00,Light snow
2022-01-07 08:00:00,-2.2,1007.1,-2.9,3.6,10,0.50800001621246,10.160000324249,100,95,0,0.0,1,n,2022-01-07 08:00:00,2022-01-07 03:00:00,Light snow
2022-01-07 09:00:00,-2.8,1006.4,-2.8,4.1,360,2.0320000648499,40.640001296997,100,100,0,0.0,1,n,2022-01-07 09:00:00,2022-01-07 04:00:00,Snow
2022-01-07 10:00:00,-2.8,1007.1,-2.8,4.6,340,1.777999997139,35.55999994278,100,100,0,0.0,1,n,2022-01-07 10:00:00,2022-01-07 05:00:00,Snow
2022-01-07 11:00:00,-2.8,1007.7,-2.8,5.1,320,0.25400000810623,5.0800001621246,100,100,0,0.0,1,n,2022-01-07 11:00:00,2022-01-07 06:00:00,Light snow
2022-01-07 12:00:00,-2.8,1007.7,-3.3,6.2,330,0.25400000810623,5.0800001621246,100,96,0,0.0,3,n,2022-01-07 12:00:00,2022-01-07 07:00:00,Light snow
2022-01-07 13:00:00,-2.8,1008.4,-3.9,5.1,320,0.25400000810623,5.0800001621246,100,92,44,0.4,6,d,2022-01-07 13:00:00,2022-01-07 08:00:00,Light snow
